marca;codigoInterno;nombre;categoria;descripcion;precio;stock
Black Panther;BP-CUTT19NAV;Cutter Trapezoidal Navaja con Mango de Aluminio y Clip para Cinturon 19MM ;Herramientas manuales_Corte y desbaste;"- Construccion robusta
- Mango de aluminio
- Compartimiento para guardado de 3 cuchillas
- Seguro para cambio de cuchilla
- Traba de liberacion rapida
- Clip para cinturon
- Uso profesional
";9.656,00;89
Black Panther;BP-D52CC;Desmalezadora 52cc - Black Panther BP-D520CC ;Jardin y agro_Desmalezado;"- Desmalezadora de uso profesional, ideal para el mantenimiento de parques y jardines
- De fácil accionamiento
- Bajo mantenimiento
- Peso reducido y bien distribuido
- Potencia: 1,8 kW
- Motor: 2 tiempos
- Carburador: diafragma
- Arranque: manual (CDI)
- Mezcla: 25:1
- Capacidad nafta: 1,2 L
- Cuchilla: 3 puntas
- Nylon: 3,0 mm
- Eje recto: 28 mm
- Eje cardánico: 9 estrías";192.067,00;135
Black Panther;NO-27;DIFUSOR DE GAS 36KD - CERAMICO  - Black Panther NO-27 ;Accesorios;;172;112
Black Panther;BP-DC11510;Disco de Corte -115mm x 1.0mm -13300rpm ;Accesorios;;899;780
Black Panther;BP-DC23019;Disco de Corte -230mm x 1.9mm x 22.23mm-6600rpm ;Accesorios;;1.793,00;362
Black Panther;BP-DC11512;Disco de Corte 115mm x 1.2mm - 13300RPM ;Consumibles;;450;339
Black Panther;BP-DC11516;Disco de Corte 4 1/2'' - 115mm x 1.6mm-13300rpm ;Consumibles;;467;3.595,00
Black Panther;BP-DC18016;Disco de Corte 7'' -180mm x 1.6mm x 22.23mm-8600rpm ;Accesorios;;1.197,00;621
Black Panther;BP-DT115MC;Disco de Tungsteno para Corte de Madera con Clavos - 115mm- 13300rpm ;Accesorios;;7.403,00;266
Black Panther;BP-DD115POR;Disco Diamantado Porcelanato/ Silestone/ Ceramico  - 115mm- 13300rpm ;Accesorios;;10.350,00;169
Black Panther;BP-DD115SEG;Disco Diamantado Segmentado - 115mm- 13300rpm ;Accesorios;;3.219,00;56
Black Panther;BP-DD180SEG;Disco Diamantado Segmentado - 180mm- 8600rpm ;Accesorios;;8.000,00;59
Black Panther;BP-DD230SEG;Disco Diamantado Segmentado - 230mm- 6600rpm ;Accesorios;;11.706,00;82
Black Panther;BP-DD115TUR;Disco Diamantado Turbo - 115mm- 13300rpm ;Accesorios;;3.219,00;67
Black Panther;BP-DF115.T29.F.C100;Disco Flap - Ceramico  - 80 Lijas - 115 - Concavo (T29) - Fibra - C100 ;Accesorios;;2.374,00;170
Black Panther;BP-DF115.T29.F.C120;Disco Flap - Ceramico  - 80 Lijas - 115 - Concavo (T29) - Fibra - C120 ;Accesorios;;2.455,00;182
Black Panther;BP-DF115.T29.F.C040;Disco Flap - Ceramico  - 80 Lijas - 115 - Concavo (T29) - Fibra - C40 ;Accesorios;;2.373,00;179
Black Panther;BP-DF115.T29.F.C060;Disco Flap - Ceramico  - 80 Lijas - 115 - Concavo (T29) - Fibra - C60 ;Accesorios;;2.373,00;123
Black Panther;BP-DF115.T29.F.C080;Disco Flap - Ceramico  - 80 Lijas - 115 - Concavo (T29) - Fibra - C80 ;Accesorios;;2.372,00;190
Black Panther;BP-DF115.T29.F.Z100;Disco Flap - Zirconio - 80 Lijas - 115 - Concavo (T29) - Fibra - Z100 ;Accesorios;;1.439,00;169
Black Panther;BP-DF115.T29.F.Z120;Disco Flap - Zirconio - 80 Lijas - 115 - Concavo (T29) - Fibra - Z120 ;Accesorios;;1.439,00;348
Black Panther;BP-DF115.T29.F.Z036;Disco Flap - Zirconio - 80 Lijas - 115 - Concavo (T29) - Fibra - Z36 ;Accesorios;;1.417,00;160
Black Panther;BP-DF115.T29.F.Z040;Disco Flap - Zirconio - 80 Lijas - 115 - Concavo (T29) - Fibra - Z40 ;Accesorios;;1.439,00;360
Black Panther;BP-DF115.T29.F.Z050;Disco Flap - Zirconio - 80 Lijas - 115 - Concavo (T29) - Fibra - Z50 ;Accesorios;;1.439,00;174
Black Panther;BP-DF115.T29.F.Z060;Disco Flap - Zirconio - 80 Lijas - 115 - Concavo (T29) - Fibra - Z60 ;Accesorios;;1.439,00;166
Black Panther;BP-DF115.T29.F.Z080;Disco Flap - Zirconio - 80 Lijas - 115 - Concavo (T29) - Fibra - Z80 ;Accesorios;;1.439,00;359
Black Panther;BP-DF115.T29.P.Z040;Disco Flap - Zirconio - 80 Lijas - 115 - Concavo (T29) - Plastico - Z40 ;Accesorios;;1.660,00;164
Black Panther;BP-DF115.T29.P.Z060;Disco Flap - Zirconio - 80 Lijas - 115 - Concavo (T29) - Plastico - Z60 ;Accesorios;;1.660,00;186
Black Panther;BP-DF115.T29.P.Z080;Disco Flap - Zirconio - 80 Lijas - 115 - Concavo (T29) - Plastico - Z80 ;Accesorios;;1.660,00;165
Black Panther;BP-DS115.040D;Disco para Madera 115 MM - 40 Dientes ;Consumibles;"- Eje 22.23 mm
- 4 1/2'' Dientes Widia
- Max. 10.000 RPM";2.561,00;95
Black Panther;BP-D52CC_R0012;Eje Cardánico 9 estrías Black Panther ;Repuestos;Codigo anterior: BP-D52CC_REP.2;17.787,00;43
Black Panther;BP-E6013/250;Electrodo 2.5 mm AWS E6013 x 20Kg - Black Panther BP-E6013/250 ;Consumibles;;84.950,00;250
Black Panther;BP-E6013/250B;Electrodo 2.5 mm AWS E6013 x 20Kg en Blister de 1 Kg - Black Panther ;Consumibles;;99.898,00;249
Black Panther;BP-E6013/250BM;Electrodo 2.5 mm AWS E6013 x KILO - Black Panther ;Consumibles;;3.980,00;65
Black Panther;BP-E6013/320;Electrodo 3.2 mm AWS E6013 x 20Kg - Black Panther BP-E6013/320 ;Consumibles;;79.359,00;201
Black Panther;BP-TWRED1615;Electrodo Varilla de Tungsteno TIG  Rojo WT20 1.6 mm x 150 mm - Black Panther BP-TWRED1615 ;Consumibles;;80.550,00;53
Black Panther;BP-TWYEL1615;Electrodo Varilla de Tungsteno TIG Amarillo 1.6 mm x 150 mm - Black Panther BP-TWYEL1615 ;Consumibles;;80.550,00;78
Black Panther;BP-TWYEL2415;Electrodo Varilla de Tungsteno TIG Amarillo 2.4 mm x 150 mm - Black Panther BP-TWYEL2415 ;Consumibles;;184.223,00;42
Black Panther;BP-TWRED2415;Electrodo Varilla de Tungsteno TIG Rojo WT20  2.4 mm x 150 mm - Black Panther BP-TWRED2415 ;Consumibles;;182.190,00;53
Black Panther;BP-D52CC_R0014;Embrague Completo Black Panther ;Repuestos;#¿NOMBRE?;5.517,00;58
Black Panther;BP-EMH48;Engrampadora Hobby Grampa Standard 4-8MM 5/32'' - 5/16'' (Corona 10.6 o 11.3 MM, Alambre 1.2MM) ;Herramientas manuales_Fijacion;;12.605,00;77
Black Panther;BP-EMP48;Engrampadora Profesional Heavy Duty 3 en 1 p/ Grampas U 10-12MM / Clavos 10-14MM / Standard 4-14MM ;Herramientas manuales_Fijacion;"- Uso profesional 
- 3 en 1 4-14MM
- Grampas Corona Angosta
- Grampas Corona Redonda
- Clavos";20.717,00;24
Black Panther;BP-EA116A;Escalera de aluminio 4x4 - Black Panther BP-EA0116A ;Construccion_Escaleras;"- Liviana, resiste hasta 150Kg
- Extendida: 470 cm
- Tijera: 227 cm
- Andamio: 124 cm
- Plegada: 125 cm de altura x 37.5 cm de ancho
- Espacio entre escalones 28 cm
- Alto: 27 cm
- Ancho: 37 cm
- Largo: 126 cm
- Peso: 12 kg";186.736,00;7
Black Panther;BP-EA116ANDAMIO;Escalera de aluminio con andamio 4x4  - Black Panther BP-EA116ANDAMIO ;Construccion_Escaleras;"- Liviana, resiste hasta 150Kg
- Extendida: 470 cm
- Tijera: 227 cm
- Andamio: 124 cm
- Plegada: 125 cm de altura x 37.5 cm de ancho
- Espacio entre escalones 28 cm
- Alto: 27 cm
- Ancho: 37 cm
- Largo: 126 cm
- Peso: 12 kg";217.800,00;54
Black Panther;BP-EF3ESC;Escalera Familiar Base Metalica 3 Escalones - Black Panther BP-EF3ESC ;Construccion_Escaleras;"- Diseño Plegable: Fácil de transportar y almacenar.
- Escalones Amplios: Con un ancho de 40 cm para mayor comodidad.
- Dimensiones Prácticas: 112.2 x 39 x 55 cm, ideal para cualquier espacio.
- Resistente y Ligera: Fabricada en aluminio, pesa solo 2.5 kg y soporta hasta 130 kg.";60.031,00;12
Black Panther;BP-EF4ESC;Escalera Familiar Base Metalica 4 Escalones - Black Panther BP-EF4ESC ;Construccion_Escaleras;"- Diseño Plegable: Fácil de transportar y almacenar.
- Escalones Amplios: Con un ancho de 40 cm para mayor comodidad.
- Dimensiones Prácticas: 135.6 x 40 x 75 cm, ideal para cualquier espacio.
- Resistente y Ligera: Fabricada en aluminio, pesa solo 2.9 kg y soporta hasta 130 kg.";74.923,00;30
Black Panther;BP-EF5ESC;Escalera Familiar Base Metalica 5 Escalones - Black Panther BP-EF5ESC ;Construccion_Escaleras;"- Diseño Plegable: Fácil de transportar y almacenar.
- Escalones Amplios: Con un ancho de 40 cm para mayor comodidad.
- Dimensiones Prácticas: 158 x 45 x 95 cm, ideal para cualquier espacio.
- Resistente y Ligera: Fabricada en aluminio, pesa solo 3.7 kg y soporta hasta 130 kg.";90.360,00;12
Black Panther;BP-EF6ESC;Escalera Familiar Base Metalica 6 Escalones - Altura max. 1,28 M ;Construccion_Escaleras;;106.368,00;33
Black Panther;BP-ETT0212A;Escalera Telescopica Tijera Aluminio 2x6 Escalones Largo Total 3,8m Max.150Kg ;Construccion_Escaleras;;206.883,00;1
Black Panther;BP-ETSA10;Escalera Tijera Simple Aluminio 2x10 Escalones - Peso max.150 Kg ;Construccion_Escaleras;;231.521,00;2
Black Panther;BP-ETSA06;Escalera Tijera Simple Aluminio 2x6 Escalones - Peso max.150 Kg - Espesor 1,2mm ;Construccion_Escaleras;;124.337,00;6
Black Panther;BP-ETSA08;Escalera Tijera Simple Aluminio 2x8 Escalones - Peso max.150 Kg - Espesor 1,2mm ;Construccion_Escaleras;;182.353,00;9
Black Panther;BP-EM311;Escuadra Magnetica para Soldar 3'' 75MM ;Accesorios;"- Codigo importacion BP-EM312
- Fuerza de traccion 11kG
- 45° / 90° / 135°";3.735,00;114
Black Panther;BP-EM422;Escuadra Magnetica para Soldar 4'' 100MM ;Accesorios;"- Codigo importacion BP-EM423
- Fuerza de traccion 22Kg
- 45° / 90° / 135°";5.786,00;106
Black Panther;BP-EM534;Escuadra Magnetica para Soldar 5'' 127MM ;Accesorios;"- Fuerza de Traccion 34Kg
- 45° / 90° / 135°";9.205,00;111
Black Panther;BP-EMM23;Escuadra Magnetica para Soldar Multiangulos ;Accesorios;"- Codigo import: BP-EM535
- Fuerza de traccion 23Kg
- 30° / 45° / 60° / 75° / 90°";6.154,00;114
Black Panther;BP-M52CC_REP.1;Espada Motosierra Black Panther 20''-0.325/0.58/1.5mm BP-M52CC ;Repuestos;"0.325 1.5 MM 0.58
";11.514,00;3
Black Panther;BP-EXH03;Estante para Exhibidor Estante Rojo Marco Negro - Ancho 900mm / Base 350mm ;Almacenamiento_Exhibidores;;32.425,00;9
Black Panther;BP-EXH02;Exhibidor Doble Negro con Marco Negro - 60 Ganchos - Alto 1400mm / Ancho 900mm / Base 450mm x 2 ;Almacenamiento_Exhibidores;;454.984,00;4
Black Panther;BP-EXH01;Exhibidor Negro con Marco Rojo - 30 Ganchos - Alto 2200mm / Ancho 900mm / Base 450mm ;Almacenamiento_Exhibidores;;300.673,00;6
Black Panther;BP-FR1/4;Filtro - Regulador 1/4 ;Accesorios;;31.027,00;17
Black Panther;BP-FVH16;Fratacho con vibracion motor honda gx35 1,6hp  - black panther bp-fvh16 ;Construccion_Motoimplementos;"Motor: Honda GX35
Potencia: 1,6 Hp
Cilindrada: 35,8 cc
Tamaño de la regla: 4,47 m
Tanque de combustible: 0,63 L";1.609.586,00;2
Black Panther;BP-GE6500ME;Generador 4T Motor 15 HP / Encendido Manual Tanque 15L ;Construccion_Grupos electrogenos;"Generador naftero de alta potencia, ideal para abastecer energía en el hogar, obra o comercio. Equipado con motor de 15 HP y arranque eléctrico, garantiza un encendido rápido y un rendimiento confiable para equipos exigentes.

Motor potente de 15 HP para alto rendimiento
Arranque eléctrico + opción manual
Ideal para uso doméstico, comercial y obra
Regulación de voltaje estable
Chasis reforzado con estructura resistente
Tanque de gran capacidad para mayor autonomía
Salidas múltiples para conectar distintos equipos";950.848,00;11
Black Panther;BP-GE2000I;Generador Inverter 220V 50 Hz / Motor 4T 79cc - Potencia 1.8/2.0 KW - BP-GE2000i ;Construccion_Grupos electrogenos;"- Capacidad de Aceite: 0.35L
- Tanque nafta: 4L
- Nivel de ruido: 62db
- Encendido Manual
- Frecuencia: 50Hz
- Corriente alterna: 230v
- Potencia nominal: 1.8Kw
- Salida DC: 5V 2.4A
- Clase de calidad: A
- Elevación máxima: 1000m
- Temp. ambiente máxima: 40 C°
- Tiempo continuo de trabajo: 4 Hs
- Cilindrada: 79cc (2.7HP)
- Nº de fases: Monofásico 
- Compacto, silencioso y ligero
- Bajas emisiones de combustible
- Ideal para camping o tener energía extra en un evento al aire libre
- Con conexión USB";684.074,00;2
Black Panther;BP-GE3600M;Generador naftero - 196cc - black panther - ge3600m ;Construccion_Grupos electrogenos;"- Frecuencia: 50Hz
- Potencia nominal: 2.8kVA 
- Corriente nominal: 11A
- Cilindrada: 196cc
- Salida de corriente cont. 12V-8.3A
- Salida corriente Alt. 220V-2.8kW-IP23
- Capacidad del tanque: 15L
- Trabajo continuo: 12Hs
- Sistema de arranque: Manual
- Velocidad nominal: 3000RPM
- Peso neto: 43Kg";400.409,00;26
Black Panther;BP-GE8000ME;Generador Naftero 6.5 kva - 15Hp Manual/Electrico - 420cc - Black Panther BP-GE8000ME ;Construccion_Grupos electrogenos;"- Frecuencia: 50Hz
- Potencia nominal: 6.5kVA 
- Corriente nominal: 27A
- Cilindrada: 420cc
- Salida de corriente cont. 12V-8.3A
- Salida corriente Alt. 220V-6.5kW-IP23
- Capacidad del tanque: 25L
- Trabajo continuo: 8Hs
- Sistema de arranque: Manual - Eléctrico
- Velocidad nominal: 3000RPM
- Peso neto: 85Kg";1.038.779,00;9
Black Panther;BP-GR8010;Grampa - 12,8 X 10 mm - Caja x 5000 PCS ;Consumibles;;3.699,00;18
Black Panther;BP-GR8012;Grampa - 12,8 X 12 mm - Caja x 5000 PCS ;Consumibles;;4.110,00;18
Black Panther;BP-GR8014;Grampa - 12,8 X 14 mm - Caja x 5000 PCS ;Consumibles;;4.580,00;18
Black Panther;BP-GR8008;Grampa - 12,8 X 8 mm - Caja x   5000 PCS ;Consumibles;;2.994,00;17
Black Panther;BP-GR9015;Grampa - 5,7 X 15 mm - Caja x  5000 PCS ;Consumibles;;8.572,00;91
Black Panther;BP-GR9022;Grampa - 5,7 X 22 mm - Caja x  5000 PCS ;Consumibles;;11.332,00;92
Black Panther;BP-GR9025;Grampa - 5,7 X 25 mm - Caja x  5000 PCS ;Consumibles;;12.036,00;92
Black Panther;BP-GR9032;Grampa - 5,7 X 32 mm - Caja x  5000 PCS ;Consumibles;;15.265,00;98
Black Panther;BP-GR9038;Grampa - 5,7 X 38 mm - Caja x  5000 PCS ;Consumibles;;18.143,00;93
Black Panther;BP-GR9040;Grampa - 5,7 X 40 mm - Caja x  5000 PCS ;Consumibles;;19.082,00;95
Black Panther;BP-GR9110;Grampa - 9,10 X 10 mm - Caja x  10000 PCS ;Consumibles;;4.991,00;16
Black Panther;BP-GR9112;Grampa - 9,10 X 12 mm - Caja x  10000 PCS ;Consumibles;;5.695,00;18
Black Panther;BP-GR9116;Grampa - 9,10 X 16 mm - Caja x  10000 PCS ;Consumibles;;7.163,00;18
Black Panther;BP-GR9106;Grampa - 9,10 X 6 mm - Caja x  10000 PCS ;Consumibles;;3.757,00;18
Black Panther;BP-GR9108;Grampa - 9,10 X 8 mm - Caja x  10000 PCS ;Consumibles;;4.403,00;18
Black Panther;BP-GRST06MM;Grampa Caja x  1000 Unidades 6MM / Corona 10.6MM - Alambre 1.2MM ;Consumibles;;1.852,00;75
Black Panther;BP-GRST08MM;Grampa Caja x  1000 Unidades 8MM / Corona 10.6MM - Alambre 1.2MM ;Consumibles;;2.042,00;14
Black Panther;BP-GRST10MM;Grampa Caja x 1000 Unidades 10MM / Corona 10.6MM - Alambre 1.2MM ;Consumibles;;2.547,00;77
Black Panther;BP-GRST12MM;Grampa Caja x 1000 Unidades 12MM / Corona 10.6MM - Alambre 1.2MM ;Consumibles;;2.614,00;73
Black Panther;BP-HML2000;Hacha Media Labor con Cabo Madera 800mm 2Kg - Black Panther BP-HML2000 ;Herramientas manuales_Corte y desbaste;;33.789,00;120
Black Panther;BP-HML2000F;Hacha media labor mango fibra 800mm  - Black Panther BPHML2000F ;Jardin y agro_Manuales;;41.167,00;84
Black Panther;BP-HT2000F;Hacha tumba con cabo fibra 800mm  - black panther bpht2000f ;Herramientas manuales_Corte y desbaste;;41.982,00;82
Black Panther;BP-HV0700F;Hacha Vizcaina Mango Fibra 360mm 700 Grs  - Black Panther BP-HV0700F ;Herramientas manuales_Corte y desbaste;;15.063,00;16
Black Panther;BP-HE13HP;Hidrolavadora - motor13hp 389cc 2500w/presion 248 bar/ 3600 psi / 220v 50hz / flujo  18.0 l/min  - black panther bp-he13hp ;Herramientas electricas_Limpieza;;1.075.167,00;9
Black Panther;BP-HI1900;Hidrolavadora con motor a induccion de 1900W - Black Panther BP-HI1900 ;Herramientas electricas_Limpieza;"- Potencia: 1900 Watts
- Presión máxima: 160 bar
- Tipo de alimentación: Corriente eléctrica
- Voltaje: 220V
- Caudal de agua: 6.5 l/min
- Color: Rojo
- Condición del ítem: Nuevo
- Frecuencia: 50Hz
- Temperatura máxima del agua: 50 °C
- Caudal máx: 6.5 L/min
- Caudal nomila: 5.2 L/min
- Presion máx: 16 MPa
- Presion entrada de agua máx: 1.2 MPa
- Presion nominal: 11 MPa
- Peso: 13.5 KG

Usos recomendados: Doméstico";180.308,00;22
Black Panther;BP-HI2500;Hidrolavadora con motor a induccion de 2500w - black panther bp-hi2500 ;Herramientas electricas_Limpieza;;301.362,00;4
Black Panther;BP-DS250.080D;Hoja de Sierra Circular Madera -250 mm - 80 Dientes-Buje 30mm (Reduc 7/8''/ 1'') - 6600rpm ;Accesorios;;18.723,00;30
Black Panther;BP-DS300.100D;Hoja de Sierra Circular Madera -300 mm - 100 Dientes-Buje30mm (Reduc 7/8''/ 1'') - 5100rpm ;Accesorios;;27.960,00;9
Black Panther;BP-DS300.080D;Hoja de Sierra Circular Madera -300 mm - 80 Dientes-Buje 30mm (Reduc 7/8''/ 1'') - 5100rpm ;Accesorios;;25.149,00;26
Black Panther;BP-DSA250.100D;Hoja de Sierra Circular para Aluminio 250 mm 100 Dientes - Black Panther ;Accesorios;"- Dientes: carburo de tungsteno
- Compatibilidad de corte: maderas, laminados, aluminio y PVC
- Disco de acero con tratamiento térmico
- Dientes re afilables
- Buje 30mm (Reduc 7/8''/ 1'')
- Velocidad de trabajo máxima: 6600 RPM";40.593,00;21
Black Panther;BP-DSA300.120D;Hoja de Sierra Circular para Corte de Aluminio  -300 mm - 120 Dientes-Buje 30mm (Reduc 7/8''/ 1'') - 5100 rpm ;Accesorios;;51.197,00;12
Black Panther;BP-DS350.080D;Hoja de Sierra Circular para madera 350 mm 80 Dientes - Black Panther ;Accesorios;"- Dientes: carburo de tungsteno
- Compatibilidad de corte: maderas, laminados y PVC
- Disco de acero con tratamiento térmico
- Dientes re afilables
- Hueco interior (Ø): 30.0 mm
- Velocidad de trabajo máxima: 4400 RPM";33.966,00;10
Black Panther;BP-DS184.040D;Hoja de Sierra Circular para Madera 7 1/4'' 184mm - 40 Dientes-Buje 22.2mm (Reduc 5/8''/ 3/4'') -8600rpm ;Accesorios;;7.018,00;79
Black Panther;BP-DS184.060D;Hoja de Sierra Circular para Madera 7 1/4'' 184mm - 60 Dientes-Buje 22.2mm (Reduc 5/8''/ 3/4'') - 8600rpm ;Accesorios;;7.750,00;114
Black Panther;BP-DS235.040D;Hoja de Sierra Circular para Madera 9 1/4'' -235 mm - 40 Dientes-Buje 22.2mm (Reduc 5/8''/ 3/4'') -6600rpm ;Accesorios;;12.156,00;45
Black Panther;BP-DS235.060D;Hoja de Sierra Circular para Madera 9 1/4'' -235 mm - 60 Dientes-Buje 22.2mm (Reduc 5/8''/ 3/4'') -6600rpm ;Accesorios;;13.544,00;47
Black Panther;BP-AC600;Juego de Aspa de Combinacion  - Black Panther BP-AC600 ;Accesorios;;74.799,00;4
Black Panther;BP-AT600;Juego de Aspa de terminación  - Black Panther BP-AT600 ;Accesorios;;61.681,00;4
Black Panther;BP-JT37PCS1/2;Juego de Llaves Tubo 37Pcs Set 1/2'' - BlackPanther BP-JT37PCS1/2 ;Herramientas manuales_Tubos;"- 19 Bocallaves hexagonales: 08, 09, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 27, 30, 32 mm
- 12 Llaves combinadas de 8 a 19 mm
- 1 Llave criquet de 1/2''
- 1 Adaptador de 3 vías a 3/8''
- 2 Saca bujas de 16 y 21 mm
- 1 Barra de extensión de 10''
- 1 Movimiento universal articulado
- Incluye Maletín de transporte.";104.681,00;8
Black Panther;BP-JT108PCS;Juego de tubos x 108 piezas - 1/4'' - 1/2''- Milimétrico - Black Panther BP-JT108PCS ;Herramientas manuales_Tubos;"- Incluye:
- 3 Llaves Allen
- 17 puntas de 8mm

- Encastre 1/4''
- 13 bocallaves hexagonales de 1/4''
- 8 bocallaves largos
- 5 Bocallaves estriados
- 3 Bocallaves Punta Plana
- 2 Bocallaves punta philips
- 7 Bocallaves punta torx
- 2 Bocallaves punta Pozi
- 4 Bocallaves punta hexagonal
- 2 barras de extención
- 1 mango T
- 1 movimiento articulado
- 1 llave Crique
- 1 destornillador

- Encastre 1/2'':
- 17 Bocallaves hexagonales
- 5 bocallaves largos
- 8 Bocallaves estriados
- 2 Sacabujias
- 2 Barras de Extención
- 1 adaptador de 3 vias
- 1 movimiento articulado
- 1 llave Crique
- 1 Acople";128.181,00;5
Black Panther;BP-JT12PCS1/2;Juego de tubos x 12 piezas - 1/2''- Milimétrico - Black Panther BP-JT12PCS1/2 ;Herramientas manuales_Tubos;"- Incluye:
- 10 Tubos de 1/2'' - (10, 11, 12, 13, 14, 15, 17, 19, 22 y 24mm)
- 1 Extensión
- 1 Llave Crique";41.374,00;21
Black Panther;BP-JT12PCS1/4;Juego de tubos x 12 piezas - 1/4''- Milimétrico - Black Panther BP-JT12PCS1/4 ;Herramientas manuales_Tubos;"Incluye
10 Tubos de 1/4''
1 Extensión
1 Llave Crique";21.435,00;169
Black Panther;BP-JT25PCS1/4;Juego de tubos x 25 piezas - 1/4''- Milimétrico  - Black Panther BP-JT25PCS1/4 ;Herramientas manuales_Tubos;;37.884,00;5
Black Panther;BP-JT32PCS1/2;Juego de tubos x 32 piezas - 1/2''- Milimétrico  - Black Panther BP-JT32PCS1/2 ;Herramientas manuales_Tubos;;92.219,00;29
Black Panther;BP-JT216PCS;Juego de tubos y herramientas x 216 piezas - 1/4'' - 1/2'' - 3/8'' - milimetrico - black panther bp-jt216pcs ;Herramientas manuales_Sets de herramientas;"Incluye:

- Encastre 1/4'':
-13 Tubos hexagonales: 4, 4.5, 5, 5.5, 6, 7, 8, 9, 10, 11, 12, 13, 14mm
-7 Tubos hex. Largos: 4, 5, 6, 7, 8, 9, 10mm
-5 Tubos torx hembra: E4, E5, E6, E7, E8
-1 Destornillador
-1 Alargue: 2''
-1 Alargue: 4''
-1 Destornillador con adaptador para puntas hex. 6.35mm
-1 Movimiento universal articulado
-1 Mango T deslizante
-1 Adaptador hex. 6.35mm
-1 Adaptador para puntas hex. 6.35mm
-1 Llave crique 72 dientes
-30 Tubos con punta: SL4.5, SL5, SL6.5, SL7;PH0, PH0, PH1, PH2; PZ0, PZ1, PZ2; H3, H4, H5, H6; T8, T9, T10, T15, T20, T25, T27, T30; TT8, TT9, TT10, TT15, TT20, TT25, TT27, TT30

- Encastre 1/2'':
-14 Tubos hexagonales: 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 27, 30, 32mm
-5 Tubos hex. largos: 16, 17, 18, 19, 22mm
-3 Tubos torx hembra: E20, E22, E24
-2 Tubos con punta: H-14, T-70
-1 Llave crique 72 dientes
-1 Alargue: 5''
-1 Alargue: 10''
-1 Adaptador para puntas hex.8mm
-1 Adaptador de 3 vias
-1 Movimiento universal articulado
-1 Tubo sacabujias: 16mm
-1 Tubo sacabujias: 21mm

- Encastre 3/8'':
-10 Tubos hexagonales: 10, 11, 12, 13, 14, 15, 16, 17, 18, 19mm
-6 Tubos hex. largos: 10, 11, 12, 13, 14, 15mm
-6 Tubos torx hembra: E10, E11, E12, E14, E16, E18
-1 Alargue: 5''
-1 Movimiento universal articulado
-1 Adaptador para puntas hex.8mm
-1 Llave crique 72 dientes
-1 Tubo sacabujias: 18mm
-30 Puntas destornillador 8mm: T25, T27, T30, T35, T40, T45, T50; TT27, TT30, TT35, TT50; H5.5, H6, H6, H7, H8; SL6, SL6.5, SL8; PH3, PH4; PZ3, PZ4; M5, M6, M8, M10
-44 Puntas destornillador 6mm: H3, H4, H5, H6; H3, H4, H5, H6(CON GUIA); PH1, PH2; PZ1, PZ2; T8, T10, T15, T20, T25; TT10, TT15, TT20, TT25, TT40, TT8, TT10, TT20, TT20, TT25; M5, M6, M8; SL4, SL5, SL5.5; TW1, TW2, TW3; TQ6, TQ8, TQ10; S1, S2, SL4, SL6, SL8
-12 Llaves combinadas: 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19mm
-7 Llaves Allen: 1.27, 1.5, 2, 2.5, 3, 4, 5mm";236.992,00;2
